Data from FLMS031491_15-43-31-366.txt Node
Date: Sun Nov 07 15:43:31 EST 2021
User: Student
Spectrometer: FLMS03149
Trigger mode: 0
Integration Time (sec): 5.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338.754	-122.59
339.138	-122.59
339.521	-122.59
339.905	-199.82
340.288	-162.37
340.671	-160.03
341.055	-89.82
341.438	-75.77
341.821	-113.22
342.204	-94.5
342.587	-47.69
342.97	-31.3
343.353	-0.88
343.736	31.89
344.119	45.93
344.502	8.48
344.885	-5.56
345.268	153.6
345.65	38.91
346.033	148.92
346.416	191.05
346.798	179.34
347.181	193.39
347.563	244.88
347.946	247.22
348.328	212.11
348.71	277.65
349.093	326.8
349.475	254.24
349.857	324.46
350.239	317.44
350.621	312.75
351.003	308.07
351.385	343.18
351.767	392.33
352.149	312.75
352.531	352.54
352.913	279.99
353.295	354.88
353.676	378.29
354.058	347.86
354.44	331.48
354.821	336.16
355.203	345.52
355.584	352.54
355.966	389.99
356.347	305.73
356.729	392.33
357.11	303.39
357.491	294.03
357.873	265.94
358.254	354.88
358.635	233.18
359.016	258.92
359.397	371.27
359.778	296.37
360.159	284.67
360.54	294.03
360.921	233.18
361.301	317.44
361.682	322.12
362.063	282.33
362.444	291.69
362.824	294.03
363.205	275.31
363.585	263.6
363.966	244.88
364.346	258.92
364.727	296.37
365.107	389.99
365.487	291.69
365.867	366.59
366.248	284.67
366.628	322.12
367.008	322.12
367.388	385.31
367.768	296.37
368.148	268.28
368.528	263.6
368.908	301.05
369.288	287.01
369.667	303.39
370.047	214.45
370.427	329.14
370.806	282.33
371.186	392.33
371.566	277.65
371.945	242.54
372.325	268.28
372.704	338.5
373.083	312.75
373.463	359.56
373.842	322.12
374.221	350.2
374.6	301.05
374.979	277.65
375.358	296.37
375.737	258.92
376.116	422.76
376.495	319.78
376.874	308.07
377.253	303.39
377.632	354.88
378.011	277.65
378.389	263.6
378.768	387.65
379.147	305.73
379.525	345.52
379.904	312.75
380.282	301.05
380.661	315.09
381.039	265.94
381.417	247.22
381.796	244.88
382.174	268.28
382.552	289.35
382.93	324.46
383.308	310.41
383.686	272.96
384.064	294.03
384.442	331.48
384.82	303.39
385.198	315.09
385.576	324.46
385.954	310.41
386.331	371.27
386.709	305.73
387.087	378.29
387.464	289.35
387.842	310.41
388.219	336.16
388.597	303.39
388.974	333.82
389.351	345.52
389.729	408.72
390.106	359.56
390.483	329.14
390.86	359.56
391.237	331.48
391.614	303.39
391.991	310.41
392.368	329.14
392.745	324.46
393.122	361.91
393.499	329.14
393.876	282.33
394.253	361.91
394.629	317.44
395.006	289.35
395.382	305.73
395.759	277.65
396.135	312.75
396.512	275.31
396.888	331.48
397.265	312.75
397.641	354.88
398.017	432.12
398.393	319.78
398.77	301.05
399.146	338.5
399.522	345.52
399.898	343.18
400.274	277.65
400.65	418.08
401.026	347.86
401.401	322.12
401.777	298.71
402.153	359.56
402.529	317.44
402.904	366.59
403.28	375.95
403.655	373.61
404.031	277.65
404.406	294.03
404.782	198.07
405.157	404.03
405.532	336.16
405.908	322.12
406.283	389.99
406.658	380.63
407.033	301.05
407.408	336.16
407.783	347.86
408.158	284.67
408.533	425.1
408.908	296.37
409.283	340.84
409.658	263.6
410.033	343.18
410.407	399.35
410.782	359.56
411.157	301.05
411.531	446.16
411.906	401.69
412.28	322.12
412.654	287.01
413.029	385.31
413.403	322.12
413.777	340.84
414.152	371.27
414.526	340.84
414.9	343.18
415.274	371.27
415.648	287.01
416.022	359.56
416.396	371.27
416.77	387.65
417.144	322.12
417.518	345.52
417.891	315.09
418.265	448.51
418.639	319.78
419.012	287.01
419.386	518.72
419.759	336.16
420.133	397.01
420.506	324.46
420.88	336.16
421.253	338.5
421.626	298.71
421.999	338.5
422.373	415.74
422.746	457.87
423.119	338.5
423.492	270.62
423.865	375.95
424.238	375.95
424.611	420.42
424.984	366.59
425.356	382.97
425.729	287.01
