-1.96867	-0.0400248	
-1.96843	-0.0418129	
-1.96818	-0.0398034	
-1.96794	-0.0378136	
-1.96769	-0.0378824	
-1.96745	-0.0358387	
-1.9672	-0.034956	
-1.96696	-0.0376214	
-1.96672	-0.0361448	
-1.96647	-0.0332016	
-1.96623	-0.034747	
-1.96598	-0.0370682	
-1.96574	-0.036957	
-1.96549	-0.0352248	
-1.96525	-0.0369131	
-1.965	-0.0381011	
-1.96476	-0.0355987	
-1.96451	-0.0360869	
-1.96427	-0.0391093	
-1.96402	-0.039973	
-1.96378	-0.0380912	
-1.96353	-0.0360863	
-1.96329	-0.0346121	
-1.96304	-0.0349001	
-1.9628	-0.0362243	
-1.96256	-0.0363316	
-1.96231	-0.0374394	
-1.96207	-0.0381722	
-1.96182	-0.0374748	
-1.96158	-0.0377953	
-1.96133	-0.0377014	
-1.96109	-0.0334775	
-1.96084	-0.0310607	
-1.9606	-0.0341847	
-1.96035	-0.0349888	
-1.96011	-0.0353234	
-1.95986	-0.0375277	
-1.95962	-0.0378229	
-1.95937	-0.0372771	
-1.95913	-0.0379816	
-1.95888	-0.0397302	
-1.95864	-0.0403779	
-1.9584	-0.038754	
-1.95815	-0.033943	
-1.95791	-0.0317539	
-1.95766	-0.0351476	
-1.95742	-0.0379403	
-1.95717	-0.0392119	
-1.95693	-0.0376612	
-1.95668	-0.0339753	
-1.95644	-0.0324128	
-1.95619	-0.0336635	
-1.95595	-0.0361976	
-1.9557	-0.0369767	
-1.95546	-0.0365034	
-1.95521	-0.0367106	
-1.95497	-0.0385627	
-1.95472	-0.0419957	
-1.95448	-0.0424182	
-1.95424	-0.0372348	
-1.95399	-0.0328932	
-1.95375	-0.0322323	
-1.9535	-0.0310771	
-1.95326	-0.0313516	
-1.95301	-0.0335657	
-1.95277	-0.0342603	
-1.95252	-0.0337579	
-1.95228	-0.0348635	
-1.95203	-0.0364709	
-1.95179	-0.0355943	
-1.95154	-0.03581	
-1.9513	-0.0365701	
-1.95105	-0.0349759	
-1.95081	-0.0331796	
-1.95056	-0.0324654	
-1.95032	-0.0320328	
-1.95008	-0.032642	
-1.94983	-0.0361588	
-1.94959	-0.036991	
-1.94934	-0.0359451	
-1.9491	-0.0379437	
-1.94885	-0.0395012	
-1.94861	-0.0386655	
-1.94836	-0.0366326	
-1.94812	-0.0371155	
-1.94787	-0.0350551	
-1.94763	-0.0308649	
-1.94738	-0.0320337	
-1.94714	-0.0326079	
-1.94689	-0.0322707	
-1.94665	-0.0337171	
-1.9464	-0.0358622	
-1.94616	-0.0375959	
-1.94592	-0.0383188	
-1.94567	-0.0390151	
-1.94543	-0.0369578	
-1.94518	-0.0348745	
-1.94494	-0.0362038	
-1.94469	-0.0388197	
-1.94445	-0.0388144	
-1.9442	-0.0372894	
-1.94396	-0.0379196	
-1.94371	-0.0382334	
-1.94347	-0.0387237	
-1.94322	-0.0394641	
-1.94298	-0.0399369	
-1.94273	-0.0393465	
-1.94249	-0.0377088	
-1.94224	-0.0380915	
-1.942	-0.0369257	
-1.94176	-0.0361692	
-1.94151	-0.0375593	
-1.94127	-0.0362536	
-1.94102	-0.0340067	
-1.94078	-0.0327714	
-1.94053	-0.0331087	
-1.94029	-0.0334191	
-1.94004	-0.0327053	
-1.9398	-0.0329778	
-1.93955	-0.0338401	
-1.93931	-0.0360231	
-1.93906	-0.0380792	
-1.93882	-0.0378344	
-1.93857	-0.0378702	
-1.93833	-0.0376775	
-1.93808	-0.0353689	
-1.93784	-0.034056	
-1.9376	-0.0355088	
-1.93735	-0.0392806	
-1.93711	-0.0410889	
-1.93686	-0.0362983	
-1.93662	-0.0333522	
-1.93637	-0.034872	
-1.93613	-0.0355268	
-1.93588	-0.0386927	
-1.93564	-0.0410527	
-1.93539	-0.0389384	
-1.93515	-0.0347923	
-1.9349	-0.0337604	
-1.93466	-0.0376299	
-1.93441	-0.0374068	
-1.93417	-0.0347644	
-1.93392	-0.0339903	
-1.93368	-0.0350374	
-1.93344	-0.037458	
-1.93319	-0.036188	
-1.93295	-0.035591	
-1.9327	-0.0368186	
-1.93246	-0.036256	
-1.93221	-0.0345965	
-1.93197	-0.0316373	
-1.93172	-0.0269395	
-1.93148	-0.0236792	
-1.93123	-0.0281683	
-1.93099	-0.0327683	
-1.93074	-0.0320791	
-1.9305	-0.0313502	
-1.93025	-0.0312085	
-1.93001	-0.0331518	
-1.92976	-0.0352062	
-1.92952	-0.0371133	
-1.92928	-0.0398373	
-1.92903	-0.0401732	
-1.92879	-0.0384299	
-1.92854	-0.0362106	
-1.9283	-0.033547	
-1.92805	-0.0320895	
-1.92781	-0.0353794	
-1.92756	-0.0382487	
-1.92732	-0.0362567	
-1.92707	-0.0342672	
-1.92683	-0.0331115	
-1.92658	-0.0320396	
-1.92634	-0.0316772	
-1.92609	-0.0315509	
-1.92585	-0.0326675	
-1.92561	-0.0343488	
-1.92536	-0.0340414	
-1.92512	-0.0345755	
-1.92487	-0.0360341	
-1.92463	-0.035356	
-1.92438	-0.0351857	
-1.92414	-0.034746	
-1.92389	-0.0350819	
-1.92365	-0.0353388	
-1.9234	-0.0319242	
-1.92316	-0.0308612	
-1.92291	-0.0313235	
-1.92267	-0.0318148	
-1.92242	-0.0353509	
-1.92218	-0.037403	
-1.92193	-0.0392631	
-1.92169	-0.0418661	
-1.92145	-0.0396499	
-1.9212	-0.0351759	
-1.92096	-0.0324826	
-1.92071	-0.0316707	
-1.92047	-0.0314633	
-1.92022	-0.0276866	
-1.91998	-0.0243984	
-1.91973	-0.0267101	
-1.91949	-0.0300125	
-1.91924	-0.0315938	
-1.919	-0.0297006	
-1.91875	-0.0292387	
-1.91851	-0.0337686	
-1.91826	-0.0349515	
-1.91802	-0.0338369	
-1.91777	-0.0332644	
-1.91753	-0.031957	
-1.91729	-0.0312825	
-1.91704	-0.0294999	
-1.9168	-0.0266722	
-1.91655	-0.0226292	
-1.91631	-0.0208808	
-1.91606	-0.0247314	
-1.91582	-0.0261743	
-1.91557	-0.025176	
-1.91533	-0.0279781	
-1.91508	-0.0297897	
